DataPoint,Cycle Index,Step Index,Step started to end the identification ,Step Type,Time,Total Time,Current(A),Voltage(V),Capacity(Ah),Spec. Cap.(mAh/g),Chg. Cap.(Ah),Chg. Spec. Cap.(mAh/g),DChg. Cap.(Ah),DChg. Spec. Cap.(mAh/g),Energy(Wh),Spec. Energy(mWh/g),Chg. Energy(Wh),Chg. Spec. Energy(mWh/g),DChg. Energy(Wh),DChg. Spec. Energy(mWh/g),Date,Power(W),dQ/dV(mAh/V),dQm/dV(mAh/V.g),Contact resistance(mΩ),Module start-stop switch,SOC/DOD(%),LgD
569,1,5,,CCCV Chg,00:47:22,04:41:38,49.9958,54.1461,39.4719,39471914.67,39.4719,39471914.67,0.0000,0.00,2091.2274,2091227363.56,2091.2274,2091227363.56,0.0000,0.00,2024-06-16 09:37:07,2707.0776,-148808.1,-148808127.0,0.00,Close,38.83,
570,1,5,,CCCV Chg,00:47:52,04:42:08,49.9992,54.1460,39.8886,39888585.96,39.8886,39888585.96,0.0000,0.00,2113.7887,2113788677.69,2113.7887,2113788677.69,0.0000,0.00,2024-06-16 09:37:37,2707.2567,-4166712.9,-4166712889.0,0.00,Close,39.24,
571,1,5,,CCCV Chg,00:48:22,04:42:38,50.0036,54.1455,40.3052,40305243.02,40.3052,40305243.02,0.0000,0.00,2136.3493,2136349263.64,2136.3493,2136349263.64,0.0000,0.00,2024-06-16 09:38:07,2707.4688,-833314.1,-833314133.3,0.00,Close,39.65,
572,1,5,,CCCV Chg,00:48:52,04:43:08,50.0021,54.1469,40.7219,40721914.31,40.7219,40721914.31,0.0000,0.00,2158.9104,2158910395.73,2158.9104,2158910395.73,0.0000,0.00,2024-06-16 09:38:37,2707.4609,297622.3,297622349.2,0.00,Close,40.06,
573,1,5,,CCCV Chg,00:49:22,04:43:38,50.0004,54.1471,41.1386,41138577.07,41.1386,41138577.07,0.0000,0.00,2181.4717,2181471709.87,2181.4717,2181471709.87,0.0000,0.00,2024-06-16 09:39:07,2707.3745,2083313.8,2083313777.8,0.00,Close,40.47,
574,1,5,,CCCV Chg,00:49:52,04:44:08,50.0005,54.1490,41.5552,41555239.82,41.5552,41555239.82,0.0000,0.00,2204.0332,2204033206.04,2204.0332,2204033206.04,0.0000,0.00,2024-06-16 09:39:37,2707.4782,219296.2,219296187.1,0.00,Close,40.88,
575,1,5,,CCCV Chg,00:50:22,04:44:38,49.9988,54.1518,41.9719,41971905.42,41.9719,41971905.42,0.0000,0.00,2226.5956,2226595612.44,2226.5956,2226595612.44,0.0000,0.00,2024-06-16 09:40:07,2707.5245,148809.1,148809142.9,0.00,Close,41.29,
576,1,5,,CCCV Chg,00:50:52,04:45:08,49.9957,54.1518,42.3886,42388568.18,42.3886,42388568.18,0.0000,0.00,2249.1587,2249158747.02,2249.1587,2249158747.02,0.0000,0.00,2024-06-16 09:40:37,2707.3582,0.0,0.0,0.00,Close,41.70,
577,1,5,,CCCV Chg,00:51:22,04:45:38,49.9996,54.1545,42.8052,42805236.62,42.8052,42805236.62,0.0000,0.00,2271.7222,2271722245.69,2271.7222,2271722245.69,0.0000,0.00,2024-06-16 09:41:07,2707.7060,154321.6,154321646.1,0.00,Close,42.11,
578,1,5,,CCCV Chg,00:51:52,04:46:08,49.9945,54.1571,43.2219,43221896.53,43.2219,43221896.53,0.0000,0.00,2294.2861,2294286108.44,2294.2861,2294286108.44,0.0000,0.00,2024-06-16 09:41:37,2707.5550,160253.8,160253812.0,0.00,Close,42.52,
579,1,5,,CCCV Chg,00:52:22,04:46:38,49.9951,54.1560,43.6386,43638559.29,43.6386,43638559.29,0.0000,0.00,2316.8511,2316851063.47,2316.8511,2316851063.47,0.0000,0.00,2024-06-16 09:42:07,2707.5368,-378784.3,-378784323.2,0.00,Close,42.93,
580,1,5,,CCCV Chg,00:52:52,04:47:08,49.9927,54.1587,44.0552,44055222.04,44.0552,44055222.04,0.0000,0.00,2339.4164,2339416382.58,2339.4164,2339416382.58,0.0000,0.00,2024-06-16 09:42:37,2707.5407,154319.5,154319539.1,0.00,Close,43.34,
581,1,5,,CCCV Chg,00:53:22,04:47:38,50.0012,54.1599,44.4719,44471884.80,44.4719,44471884.80,0.0000,0.00,2361.9828,2361982793.96,2361.9828,2361982793.96,0.0000,0.00,2024-06-16 09:43:07,2708.0622,347219.0,347218963.0,0.00,Close,43.75,
582,1,5,,CCCV Chg,00:53:52,04:48:08,50.0012,54.1625,44.8885,44888547.56,44.8885,44888547.56,0.0000,0.00,2384.5498,2384549751.47,2384.5498,2384549751.47,0.0000,0.00,2024-06-16 09:43:37,2708.1916,160254.9,160254906.0,0.00,Close,44.16,
583,1,5,,CCCV Chg,00:54:22,04:48:38,50.0014,54.1648,45.3052,45305207.47,45.3052,45305207.47,0.0000,0.00,2407.1174,2407117437.16,2407.1174,2407117437.16,0.0000,0.00,2024-06-16 09:44:07,2708.3158,181156.5,181156483.1,0.00,Close,44.57,
584,1,5,,CCCV Chg,00:54:52,04:49:08,49.9952,54.1667,45.7219,45721875.91,45.7219,45721875.91,0.0000,0.00,2429.6864,2429686397.16,2429.6864,2429686397.16,0.0000,0.00,2024-06-16 09:44:37,2708.0745,219299.2,219299181.3,0.00,Close,44.98,
585,1,5,,CCCV Chg,00:55:22,04:49:38,50.0049,54.1691,46.1385,46138538.67,46.1385,46138538.67,0.0000,0.00,2452.2564,2452256449.42,2452.2564,2452256449.42,0.0000,0.00,2024-06-16 09:45:07,2708.7231,173609.5,173609481.5,0.00,Close,45.39,
586,1,5,,CCCV Chg,00:55:52,04:50:08,49.9929,54.1731,46.5552,46555204.27,46.5552,46555204.27,0.0000,0.00,2474.8274,2474827411.91,2474.8274,2474827411.91,0.0000,0.00,2024-06-16 09:45:37,2708.2687,104166.4,104166400.0,0.00,Close,45.80,
587,1,5,,CCCV Chg,00:56:22,04:50:38,50.0027,54.1766,46.9719,46971867.02,46.9719,46971867.02,0.0000,0.00,2497.4000,2497400012.80,2497.4000,2497400012.80,0.0000,0.00,2024-06-16 09:46:07,2708.9747,119046.5,119046501.6,0.00,Close,46.21,
588,1,5,,CCCV Chg,00:56:52,04:51:08,49.9951,54.1774,47.3885,47388529.78,47.3885,47388529.78,0.0000,0.00,2519.9733,2519973341.87,2519.9733,2519973341.87,0.0000,0.00,2024-06-16 09:46:37,2708.6051,520828.4,520828444.4,0.00,Close,46.62,
589,1,5,,CCCV Chg,00:57:22,04:51:38,49.9968,54.1810,47.8052,47805195.38,47.8052,47805195.38,0.0000,0.00,2542.5481,2542548127.29,2542.5481,2542548127.29,0.0000,0.00,2024-06-16 09:47:07,2708.8750,115740.4,115740444.4,0.00,Close,47.03,
590,1,5,,CCCV Chg,00:57:52,04:52:08,49.9993,54.1846,48.2219,48221860.98,48.2219,48221860.98,0.0000,0.00,2565.1242,2565124187.02,2565.1242,2565124187.02,0.0000,0.00,2024-06-16 09:47:37,2709.1932,115740.4,115740444.4,0.00,Close,47.44,
591,1,5,,CCCV Chg,00:58:22,04:52:38,49.9950,54.1863,48.6385,48638526.58,48.6385,48638526.58,0.0000,0.00,2587.7015,2587701521.07,2587.7015,2587701521.07,0.0000,0.00,2024-06-16 09:48:07,2709.0419,245097.4,245097411.8,0.00,Close,47.85,
592,1,5,,CCCV Chg,00:58:52,04:53:08,50.0049,54.1904,49.0552,49055186.49,49.0552,49055186.49,0.0000,0.00,2610.2798,2610279765.33,2610.2798,2610279765.33,0.0000,0.00,2024-06-16 09:48:37,2709.7882,101624.4,101624368.6,0.00,Close,48.26,
593,1,5,,CCCV Chg,00:59:22,04:53:38,50.0011,54.1942,49.4718,49471846.40,49.4718,49471846.40,0.0000,0.00,2632.8593,2632859283.91,2632.8593,2632859283.91,0.0000,0.00,2024-06-16 09:49:07,2709.7712,109647.3,109647345.0,0.00,Close,48.67,
594,1,5,,CCCV Chg,00:59:52,04:54:08,49.9977,54.1961,49.8885,49888517.69,49.8885,49888517.69,0.0000,0.00,2655.4408,2655440804.98,2655.4408,2655440804.98,0.0000,0.00,2024-06-16 09:49:37,2709.6814,219300.7,219300678.4,0.00,Close,49.08,
595,1,5,,CCCV Chg,01:00:22,04:54:38,49.9996,54.2012,50.3052,50305177.60,50.3052,50305177.60,0.0000,0.00,2678.0240,2678023964.44,2678.0240,2678023964.44,0.0000,0.00,2024-06-16 09:50:07,2710.0410,81698.0,81698021.8,0.00,Close,49.49,
596,1,5,,CCCV Chg,01:00:52,04:55:08,50.0009,54.2061,50.7218,50721843.20,50.7218,50721843.20,0.0000,0.00,2700.6082,2700608216.18,2700.6082,2700608216.18,0.0000,0.00,2024-06-16 09:50:37,2710.3511,85033.8,85033795.9,0.00,Close,49.90,
597,1,5,,CCCV Chg,01:01:22,04:55:38,49.9980,54.2087,51.1385,51138508.80,51.1385,51138508.80,0.0000,0.00,2723.1943,2723194288.36,2723.1943,2723194288.36,0.0000,0.00,2024-06-16 09:51:07,2710.3250,160256.0,160256000.0,0.00,Close,50.31,
598,1,5,,CCCV Chg,01:01:52,04:56:08,49.9956,54.2115,51.5552,51555168.71,51.5552,51555168.71,0.0000,0.00,2745.7820,2745781998.93,2745.7820,2745781998.93,0.0000,0.00,2024-06-16 09:51:37,2710.3370,148807.1,148807111.1,0.00,Close,50.72,
599,1,5,,CCCV Chg,01:02:22,04:56:38,49.9990,54.2158,51.9718,51971834.31,51.9718,51971834.31,0.0000,0.00,2768.3715,2768371529.96,2768.3715,2768371529.96,0.0000,0.00,2024-06-16 09:52:07,2710.7380,96899.0,96898976.7,0.00,Close,51.13,
600,1,5,,CCCV Chg,01:02:52,04:57:08,49.9970,54.2221,52.3885,52388499.91,52.3885,52388499.91,0.0000,0.00,2790.9627,2790962699.38,2790.9627,2790962699.38,0.0000,0.00,2024-06-16 09:52:37,2710.9434,66137.4,66137396.8,0.00,Close,51.54,
601,1,5,,CCCV Chg,01:03:22,04:57:38,49.9961,54.2258,52.8052,52805159.82,52.8052,52805159.82,0.0000,0.00,2813.5555,2813555507.20,2813.5555,2813555507.20,0.0000,0.00,2024-06-16 09:53:07,2711.0801,112610.8,112610786.8,0.00,Close,51.95,
602,1,5,,CCCV Chg,01:03:52,04:58:08,50.0033,54.2308,53.2218,53221825.42,53.2218,53221825.42,0.0000,0.00,2836.1503,2836150317.51,2836.1503,2836150317.51,0.0000,0.00,2024-06-16 09:53:37,2711.7200,83333.1,83333120.0,0.00,Close,52.36,
603,1,5,,CCCV Chg,01:04:22,04:58:38,50.0024,54.2333,53.6385,53638491.02,53.6385,53638491.02,0.0000,0.00,2858.7462,2858746220.09,2858.7462,2858746220.09,0.0000,0.00,2024-06-16 09:54:07,2711.7924,166666.2,166666240.0,0.00,Close,52.77,
604,1,5,,CCCV Chg,01:04:52,04:59:08,50.0016,54.2398,54.0552,54055156.62,54.0552,54055156.62,0.0000,0.00,2881.3452,2881345217.42,2881.3452,2881345217.42,0.0000,0.00,2024-06-16 09:54:37,2712.0784,64102.4,64102400.0,0.00,Close,53.18,
605,1,5,,CCCV Chg,01:05:22,04:59:38,49.9972,54.2438,54.4718,54471822.22,54.4718,54471822.22,0.0000,0.00,2903.9453,2903945307.02,2903.9453,2903945307.02,0.0000,0.00,2024-06-16 09:55:07,2712.0365,104166.4,104166400.0,0.00,Close,53.58,
606,1,5,,CCCV Chg,01:05:52,05:00:08,49.9992,54.2478,54.8885,54888482.13,54.8885,54888482.13,0.0000,0.00,2926.5479,2926547945.24,2926.5479,2926547945.24,0.0000,0.00,2024-06-16 09:55:37,2712.3461,104165.0,104164977.8,0.00,Close,53.99,
607,1,5,,CCCV Chg,01:06:22,05:00:38,50.0016,54.2535,55.3051,55305142.04,55.3051,55305142.04,0.0000,0.00,2949.1522,2949152221.87,2949.1522,2949152221.87,0.0000,0.00,2024-06-16 09:56:07,2712.7645,73098.2,73098230.0,0.00,Close,54.40,
608,1,5,,CCCV Chg,01:06:52,05:01:08,49.9945,54.2595,55.7218,55721813.33,55.7218,55721813.33,0.0000,0.00,2971.7589,2971758865.07,2971.7589,2971758865.07,0.0000,0.00,2024-06-16 09:56:37,2712.6749,69445.2,69445214.8,0.00,Close,54.81,
609,1,5,,CCCV Chg,01:07:22,05:01:38,49.9998,54.2634,56.1385,56138473.24,56.1385,56138473.24,0.0000,0.00,2994.3671,2994367146.67,2994.3671,2994367146.67,0.0000,0.00,2024-06-16 09:57:07,2713.1591,106835.9,106835874.6,0.00,Close,55.22,
610,1,5,,CCCV Chg,01:07:52,05:02:08,50.0027,54.2703,56.5551,56555138.84,56.5551,56555138.84,0.0000,0.00,3016.9782,3016978158.93,3016.9782,3016978158.93,0.0000,0.00,2024-06-16 09:57:37,2713.6604,60386.3,60386318.8,0.00,Close,55.63,
611,1,5,,CCCV Chg,01:08:22,05:02:38,50.0030,54.2752,56.9718,56971793.07,56.9718,56971793.07,0.0000,0.00,3039.5915,3039591537.78,3039.5915,3039591537.78,0.0000,0.00,2024-06-16 09:58:07,2713.9217,85031.5,85031473.9,0.00,Close,56.04,
612,1,5,,CCCV Chg,01:08:52,05:03:08,49.9976,54.2822,57.3885,57388464.36,57.3885,57388464.36,0.0000,0.00,3062.2071,3062207101.16,3062.2071,3062207101.16,0.0000,0.00,2024-06-16 09:58:37,2713.9803,59524.5,59524469.8,0.00,Close,56.45,
613,1,5,,CCCV Chg,01:09:22,05:03:38,49.9993,54.2886,57.8051,57805124.27,57.8051,57805124.27,0.0000,0.00,3084.8258,3084825759.29,3084.8258,3084825759.29,0.0000,0.00,2024-06-16 09:59:07,2714.3904,65103.1,65103111.1,0.00,Close,56.86,
614,1,5,,CCCV Chg,01:09:52,05:04:08,50.0003,54.2952,58.2218,58221784.18,58.2218,58221784.18,0.0000,0.00,3107.4477,3107447694.22,3107.4477,3107447694.22,0.0000,0.00,2024-06-16 09:59:37,2714.7757,63130.3,63130289.6,0.00,Close,57.27,
615,1,5,,CCCV Chg,01:10:22,05:04:38,50.0014,54.3022,58.6385,58638455.47,58.6385,58638455.47,0.0000,0.00,3130.0718,3130071813.69,3130.0718,3130071813.69,0.0000,0.00,2024-06-16 10:00:07,2715.1860,59524.5,59524469.8,0.00,Close,57.68,
616,1,5,,CCCV Chg,01:10:52,05:05:08,49.9960,54.3101,59.0551,59055115.38,59.0551,59055115.38,0.0000,0.00,3152.6996,3152699574.04,3152.6996,3152699574.04,0.0000,0.00,2024-06-16 10:00:37,2715.2856,52741.8,52741760.9,0.00,Close,58.09,
617,1,5,,CCCV Chg,01:11:22,05:05:38,50.0001,54.3173,59.4718,59471780.98,59.4718,59471780.98,0.0000,0.00,3175.3302,3175330247.11,3175.3302,3175330247.11,0.0000,0.00,2024-06-16 10:01:07,2715.8704,57870.2,57870222.2,0.00,Close,58.50,
618,1,5,,CCCV Chg,01:11:52,05:06:08,50.0040,54.3249,59.8884,59888446.58,59.8884,59888446.58,0.0000,0.00,3197.9635,3197963468.80,3197.9635,3197963468.80,0.0000,0.00,2024-06-16 10:01:37,2716.4634,54824.4,54824421.1,0.00,Close,58.91,
619,1,5,,CCCV Chg,01:12:22,05:06:38,49.9955,54.3314,60.3051,60305112.18,60.3051,60305112.18,0.0000,0.00,3220.6000,3220599967.29,3220.6000,3220599967.29,0.0000,0.00,2024-06-16 10:02:07,2716.3244,64102.4,64102400.0,0.00,Close,59.32,
620,1,5,,CCCV Chg,01:12:52,05:07:08,49.9982,54.3382,60.7218,60721772.09,60.7218,60721772.09,0.0000,0.00,3243.2394,3243239378.49,3243.2394,3243239378.49,0.0000,0.00,2024-06-16 10:02:37,2716.8122,61273.5,61273516.3,0.00,Close,59.73,
621,1,5,,CCCV Chg,01:13:22,05:07:38,49.9986,54.3465,61.1384,61138437.69,61.1384,61138437.69,0.0000,0.00,3265.8817,3265881702.40,3265.8817,3265881702.40,0.0000,0.00,2024-06-16 10:03:07,2717.2484,50200.7,50200674.7,0.00,Close,60.14,
622,1,5,,CCCV Chg,01:13:52,05:08:08,50.0036,54.3550,61.5551,61555103.29,61.5551,61555103.29,0.0000,0.00,3288.5273,3288527303.11,3288.5273,3288527303.11,0.0000,0.00,2024-06-16 10:03:37,2717.9462,49019.5,49019482.4,0.00,Close,60.55,
623,1,5,,CCCV Chg,01:14:22,05:08:38,50.0026,54.3651,61.9718,61971763.20,61.9718,61971763.20,0.0000,0.00,3311.1773,3311177272.89,3311.1773,3311177272.89,0.0000,0.00,2024-06-16 10:04:07,2718.3991,41253.5,41253456.5,0.00,Close,60.96,
624,1,5,,CCCV Chg,01:14:52,05:09:08,50.0023,54.3734,62.3884,62388428.80,62.3884,62388428.80,0.0000,0.00,3333.8312,3333831247.64,3333.8312,3333831247.64,0.0000,0.00,2024-06-16 10:04:37,2718.7967,50200.7,50200674.7,0.00,Close,61.37,
625,1,5,,CCCV Chg,01:15:22,05:09:38,49.9982,54.3834,62.8051,62805094.40,62.8051,62805094.40,0.0000,0.00,3356.4889,3356488863.29,3356.4889,3356488863.29,0.0000,0.00,2024-06-16 10:05:07,2719.0727,41666.6,41666560.0,0.00,Close,61.78,
626,1,5,,CCCV Chg,01:15:52,05:10:08,50.0035,54.3946,63.2218,63221754.31,63.2218,63221754.31,0.0000,0.00,3379.1501,3379150119.82,3379.1501,3379150119.82,0.0000,0.00,2024-06-16 10:05:37,2719.9187,37201.8,37201777.8,0.00,Close,62.19,
627,1,5,,CCCV Chg,01:16:22,05:10:38,50.0020,54.4058,63.6384,63638414.22,63.6384,63638414.22,0.0000,0.00,3401.8165,3401816473.60,3401.8165,3401816473.60,0.0000,0.00,2024-06-16 10:06:07,2720.4010,37201.8,37201777.8,0.00,Close,62.60,
628,1,5,,CCCV Chg,01:16:52,05:11:08,50.0020,54.4156,64.0551,64055068.44,64.0551,64055068.44,0.0000,0.00,3424.4868,3424486832.36,3424.4868,3424486832.36,0.0000,0.00,2024-06-16 10:06:37,2720.8894,42515.7,42515737.0,0.00,Close,63.01,
629,1,5,,CCCV Chg,01:17:22,05:11:38,49.9953,54.4263,64.4717,64471739.73,64.4717,64471739.73,0.0000,0.00,3447.1623,3447162288.36,3447.1623,3447162288.36,0.0000,0.00,2024-06-16 10:07:07,2721.0587,38941.2,38941242.0,0.00,Close,63.42,
630,1,5,,CCCV Chg,01:17:52,05:12:08,49.9956,54.4386,64.8884,64888405.33,64.8884,64888405.33,0.0000,0.00,3469.8417,3469841749.33,3469.8417,3469841749.33,0.0000,0.00,2024-06-16 10:07:37,2721.6910,33875.3,33875252.0,0.00,Close,63.83,
631,1,5,,CCCV Chg,01:18:22,05:12:38,50.0039,54.4509,65.3051,65305070.93,65.3051,65305070.93,0.0000,0.00,3492.5270,3492527035.73,3492.5270,3492527035.73,0.0000,0.00,2024-06-16 10:08:07,2722.7552,33875.3,33875252.0,0.00,Close,64.24,
632,1,5,,CCCV Chg,01:18:52,05:13:08,50.0022,54.4618,65.7217,65721730.84,65.7217,65721730.84,0.0000,0.00,3515.2163,3515216327.11,3515.2163,3515216327.11,0.0000,0.00,2024-06-16 10:08:37,2723.2120,38225.7,38225679.9,0.00,Close,64.65,
633,1,5,,CCCV Chg,01:19:22,05:13:38,49.9962,54.4735,66.1384,66138390.76,66.1384,66138390.76,0.0000,0.00,3537.9107,3537910715.73,3537.9107,3537910715.73,0.0000,0.00,2024-06-16 10:09:07,2723.4691,35612.0,35611958.2,0.00,Close,65.06,
634,1,5,,CCCV Chg,01:19:52,05:14:08,49.9964,54.4845,66.5551,66555050.67,66.5551,66555050.67,0.0000,0.00,3560.6102,3560610201.60,3560.6102,3560610201.60,0.0000,0.00,2024-06-16 10:09:37,2724.0289,37878.2,37878173.7,0.00,Close,65.47,
635,1,5,,CCCV Chg,01:20:22,05:14:38,50.0040,54.4932,66.9717,66971710.58,66.9717,66971710.58,0.0000,0.00,3583.3133,3583313328.36,3583.3133,3583313328.36,0.0000,0.00,2024-06-16 10:10:07,2724.8791,47891.9,47891943.8,0.00,Close,65.88,
636,1,5,,CCCV Chg,01:20:52,05:15:08,49.9956,54.5044,67.3884,67388370.49,67.3884,67388370.49,0.0000,0.00,3606.0212,3606021188.27,3606.0212,3606021188.27,0.0000,0.00,2024-06-16 10:10:37,2724.9813,37201.8,37201777.8,0.00,Close,66.29,
637,1,5,,CCCV Chg,01:21:22,05:15:38,49.9983,54.5133,67.8050,67805041.78,67.8050,67805041.78,0.0000,0.00,3628.7327,3628732689.07,3628.7327,3628732689.07,0.0000,0.00,2024-06-16 10:11:07,2725.5734,46817.0,46816998.8,0.00,Close,66.70,
638,1,5,,CCCV Chg,01:21:52,05:16:08,49.9990,54.5209,68.2217,68221696.00,68.2217,68221696.00,0.0000,0.00,3651.4482,3651448194.84,3651.4482,3651448194.84,0.0000,0.00,2024-06-16 10:11:37,2725.9921,54822.9,54822924.0,0.00,Close,67.11,
639,1,5,,CCCV Chg,01:22:22,05:16:38,49.9980,54.5303,68.6384,68638361.60,68.6384,68638361.60,0.0000,0.00,3674.1670,3674166977.42,3674.1670,3674166977.42,0.0000,0.00,2024-06-16 10:12:07,2726.4043,44326.1,44326127.7,0.00,Close,67.52,
640,1,5,,CCCV Chg,01:22:52,05:17:08,50.0010,54.5380,69.0550,69055021.51,69.0550,69055021.51,0.0000,0.00,3696.8898,3696889764.98,3696.8898,3696889764.98,0.0000,0.00,2024-06-16 10:12:37,2726.9534,54111.7,54111676.8,0.00,Close,67.93,
641,1,5,,CCCV Chg,01:23:22,05:17:38,50.0008,54.5458,69.4717,69471687.11,69.4717,69471687.11,0.0000,0.00,3719.6151,3719615101.16,3719.6151,3719615101.16,0.0000,0.00,2024-06-16 10:13:07,2727.3315,53418.7,53418666.7,0.00,Close,68.34,
642,1,5,,CCCV Chg,01:23:52,05:18:08,49.9981,54.5516,69.8883,69888341.33,69.8883,69888341.33,0.0000,0.00,3742.3437,3742343714.13,3742.3437,3742343714.13,0.0000,0.00,2024-06-16 10:13:37,2727.4769,71836.9,71836934.9,0.00,Close,68.75,
643,1,5,,CCCV Chg,01:24:22,05:18:38,50.0006,54.5586,70.3050,70305006.93,70.3050,70305006.93,0.0000,0.00,3765.0745,3765074511.64,3765.0745,3765074511.64,0.0000,0.00,2024-06-16 10:14:07,2727.9600,59523.7,59523657.1,0.00,Close,69.16,
644,1,5,,CCCV Chg,01:24:52,05:19:08,50.0034,54.5638,70.7217,70721661.16,70.7217,70721661.16,0.0000,0.00,3787.8086,3787808585.96,3787.8086,3787808585.96,0.0000,0.00,2024-06-16 10:14:37,2728.3739,80125.8,80125812.0,0.00,Close,69.57,
645,1,5,,CCCV Chg,01:25:22,05:19:38,49.9990,54.5709,71.1383,71138326.76,71.1383,71138326.76,0.0000,0.00,3810.5448,3810544844.80,3810.5448,3810544844.80,0.0000,0.00,2024-06-16 10:15:07,2728.4915,58685.3,58685295.8,0.00,Close,69.98,
646,1,5,,CCCV Chg,01:25:52,05:20:08,50.0009,54.5733,71.5550,71554992.36,71.5550,71554992.36,0.0000,0.00,3833.2833,3833283288.18,3833.2833,3833283288.18,0.0000,0.00,2024-06-16 10:15:37,2728.7168,173610.7,173610666.7,0.00,Close,70.39,
647,1,5,,CCCV Chg,01:26:22,05:20:38,49.9988,54.5798,71.9716,71971646.58,71.9716,71971646.58,0.0000,0.00,3856.0236,3856023552.00,3856.0236,3856023552.00,0.0000,0.00,2024-06-16 10:16:07,2728.9267,64100.6,64100649.6,0.00,Close,70.80,
648,1,5,,CCCV Chg,01:26:52,05:21:08,49.9989,54.5857,72.3883,72388312.18,72.3883,72388312.18,0.0000,0.00,3878.7667,3878766728.53,3878.7667,3878766728.53,0.0000,0.00,2024-06-16 10:16:37,2729.2233,70621.3,70621288.1,0.00,Close,71.21,
649,1,5,,CCCV Chg,01:27:22,05:21:38,49.9989,54.5908,72.8050,72804977.78,72.8050,72804977.78,0.0000,0.00,3901.5110,3901510997.33,3901.5110,3901510997.33,0.0000,0.00,2024-06-16 10:17:07,2729.4805,81699.1,81699137.3,0.00,Close,71.62,
650,1,5,,CCCV Chg,01:27:52,05:22:08,49.9992,54.5933,73.2216,73221632.00,73.2216,73221632.00,0.0000,0.00,3924.2578,3924257814.76,3924.2578,3924257814.76,0.0000,0.00,2024-06-16 10:17:37,2729.6191,166661.7,166661688.9,0.00,Close,72.03,
651,1,5,,CCCV Chg,01:28:22,05:22:38,49.9958,54.6008,73.6383,73638297.60,73.6383,73638297.60,0.0000,0.00,3947.0061,3947006088.53,3947.0061,3947006088.53,0.0000,0.00,2024-06-16 10:18:07,2729.8079,55555.4,55555413.3,0.00,Close,72.44,
652,1,5,,CCCV Chg,01:28:52,05:23:08,50.0018,54.6033,74.0550,74054963.20,74.0550,74054963.20,0.0000,0.00,3969.7565,3969756546.84,3969.7565,3969756546.84,0.0000,0.00,2024-06-16 10:18:37,2730.2633,166666.2,166666240.0,0.00,Close,72.85,
653,1,5,,CCCV Chg,01:29:22,05:23:38,50.0006,54.6084,74.4716,74471611.73,74.4716,74471611.73,0.0000,0.00,3992.5088,3992508825.60,3992.5088,3992508825.60,0.0000,0.00,2024-06-16 10:19:07,2730.4500,81695.8,81695790.8,0.00,Close,73.26,
654,1,5,,CCCV Chg,01:29:52,05:24:08,49.9983,54.6116,74.8883,74888283.02,74.8883,74888283.02,0.0000,0.00,4015.2626,4015262560.71,4015.2626,4015262560.71,0.0000,0.00,2024-06-16 10:19:37,2730.4893,130209.8,130209777.8,0.00,Close,73.67,
655,1,5,,CCCV Chg,01:30:22,05:24:38,50.0015,54.6168,75.3049,75304948.62,75.3049,75304948.62,0.0000,0.00,4038.0188,4038018844.44,4038.0188,4038018844.44,0.0000,0.00,2024-06-16 10:20:07,2730.9236,80128.0,80128000.0,0.00,Close,74.08,
656,1,5,,CCCV Chg,01:30:52,05:25:08,49.9953,54.6211,75.7216,75721619.91,75.7216,75721619.91,0.0000,0.00,4060.7766,4060776584.53,4060.7766,4060776584.53,0.0000,0.00,2024-06-16 10:20:37,2730.7994,96900.3,96900299.7,0.00,Close,74.49,
657,1,5,,CCCV Chg,01:31:22,05:25:38,50.0005,54.6283,76.1383,76138268.44,76.1383,76138268.44,0.0000,0.00,4083.5361,4083536145.07,4083.5361,4083536145.07,0.0000,0.00,2024-06-16 10:21:07,2731.4423,57867.9,57867851.9,0.00,Close,74.90,
658,1,5,,CCCV Chg,01:31:52,05:26:08,49.9983,54.6308,76.5549,76554934.04,76.5549,76554934.04,0.0000,0.00,4106.2983,4106298254.22,4106.2983,4106298254.22,0.0000,0.00,2024-06-16 10:21:37,2731.4477,166666.2,166666240.0,0.00,Close,75.31,
659,1,5,,CCCV Chg,01:32:22,05:26:38,50.0005,54.6360,76.9716,76971599.64,76.9716,76971599.64,0.0000,0.00,4129.0618,4129061819.73,4129.0618,4129061819.73,0.0000,0.00,2024-06-16 10:22:07,2731.8279,80128.0,80128000.0,0.00,Close,75.72,
660,1,5,,CCCV Chg,01:32:52,05:27:08,49.9987,54.6417,77.3883,77388259.56,77.3883,77388259.56,0.0000,0.00,4151.8276,4151827569.78,4151.8276,4151827569.78,0.0000,0.00,2024-06-16 10:22:37,2732.0162,73098.2,73098230.0,0.00,Close,76.13,
661,1,5,,CCCV Chg,01:33:22,05:27:38,49.9975,54.6462,77.8049,77804913.78,77.8049,77804913.78,0.0000,0.00,4174.5955,4174595504.36,4174.5955,4174595504.36,0.0000,0.00,2024-06-16 10:23:07,2732.1728,92589.8,92589827.2,0.00,Close,76.54,
662,1,5,,CCCV Chg,01:33:52,05:28:08,49.9968,54.6512,78.2216,78221573.69,78.2216,78221573.69,0.0000,0.00,4197.3653,4197365259.38,4197.3653,4197365259.38,0.0000,0.00,2024-06-16 10:23:37,2732.3851,83332.0,83331982.2,0.00,Close,76.95,
