DataPoint,Cycle Index,Step Index,Step started to end the identification ,Step Type,Time,Total Time,Current(A),Voltage(V),Capacity(Ah),Spec. Cap.(mAh/g),Chg. Cap.(Ah),Chg. Spec. Cap.(mAh/g),DChg. Cap.(Ah),DChg. Spec. Cap.(mAh/g),Energy(Wh),Spec. Energy(mWh/g),Chg. Energy(Wh),Chg. Spec. Energy(mWh/g),DChg. Energy(Wh),DChg. Spec. Energy(mWh/g),Date,Power(W),dQ/dV(mAh/V),dQm/dV(mAh/V.g),Contact resistance(mΩ),Module start-stop switch,SOC/DOD(%),LgD
569,1,5,,CCCV Chg,00:43:00,04:41:32,49.9969,53.9911,35.8329,35832908.80,35.8329,35832908.80,0.0000,0.00,1891.5488,1891548819.91,1891.5488,1891548819.91,0.0000,0.00,2024-07-02 13:54:59,2699.3865,80126.9,80126906.0,0.00,Close,34.44,
570,1,5,,CCCV Chg,00:43:30,04:42:02,49.9996,53.9941,36.2496,36249574.40,36.2496,36249574.40,0.0000,0.00,1914.0455,1914045508.27,1914.0455,1914045508.27,0.0000,0.00,2024-07-02 13:55:29,2699.6812,138888.5,138888533.3,0.00,Close,34.84,
571,1,5,,CCCV Chg,00:44:00,04:42:32,49.9962,53.9981,36.6662,36666234.31,36.6662,36666234.31,0.0000,0.00,1936.5438,1936543835.02,1936.5438,1936543835.02,0.0000,0.00,2024-07-02 13:55:59,2699.7009,104165.0,104164977.8,0.00,Close,35.24,
572,1,5,,CCCV Chg,00:44:30,04:43:02,49.9985,54.0000,37.0829,37082899.91,37.0829,37082899.91,0.0000,0.00,1959.0436,1959043618.13,1959.0436,1959043618.13,0.0000,0.00,2024-07-02 13:56:29,2699.9179,219297.7,219297684.2,0.00,Close,35.65,
573,1,5,,CCCV Chg,00:45:00,04:43:32,50.0059,54.0049,37.4996,37499559.82,37.4996,37499559.82,0.0000,0.00,1981.5449,1981544857.60,1981.5449,1981544857.60,0.0000,0.00,2024-07-02 13:56:59,2700.5636,85032.6,85032634.9,0.00,Close,36.05,
574,1,5,,CCCV Chg,00:45:30,04:44:02,50.0036,54.0093,37.9162,37916222.58,37.9162,37916222.58,0.0000,0.00,2004.0476,2004047553.42,2004.0476,2004047553.42,0.0000,0.00,2024-07-02 13:57:29,2700.6578,94696.1,94696080.8,0.00,Close,36.45,
575,1,5,,CCCV Chg,00:46:00,04:44:32,50.0022,54.0135,38.3329,38332888.18,38.3329,38332888.18,0.0000,0.00,2026.5519,2026551887.64,2026.5519,2026551887.64,0.0000,0.00,2024-07-02 13:57:59,2700.7922,99206.1,99206095.2,0.00,Close,36.85,
576,1,5,,CCCV Chg,00:46:30,04:45:02,49.9994,54.0170,38.7495,38749548.09,38.7495,38749548.09,0.0000,0.00,2049.0577,2049057678.22,2049.0577,2049057678.22,0.0000,0.00,2024-07-02 13:58:29,2700.8160,119045.7,119045688.9,0.00,Close,37.25,
577,1,5,,CCCV Chg,00:47:00,04:45:32,50.0037,54.0206,39.1662,39166205.16,39.1662,39166205.16,0.0000,0.00,2071.5647,2071564743.11,2071.5647,2071564743.11,0.0000,0.00,2024-07-02 13:58:59,2701.2304,115738.1,115738074.1,0.00,Close,37.65,
578,1,5,,CCCV Chg,00:47:30,04:46:02,49.9982,54.0217,39.5829,39582867.91,39.5829,39582867.91,0.0000,0.00,2094.0731,2094073082.31,2094.0731,2094073082.31,0.0000,0.00,2024-07-02 13:59:29,2700.9872,378784.3,378784323.2,0.00,Close,38.05,
579,1,5,,CCCV Chg,00:48:00,04:46:32,50.0031,54.0275,39.9995,39999527.82,39.9995,39999527.82,0.0000,0.00,2116.5831,2116583059.91,2116.5831,2116583059.91,0.0000,0.00,2024-07-02 13:59:59,2701.5419,71837.9,71837915.7,0.00,Close,38.45,
580,1,5,,CCCV Chg,00:48:30,04:47:02,49.9940,54.0294,40.4162,40416190.58,40.4162,40416190.58,0.0000,0.00,2139.0943,2139094311.82,2139.0943,2139094311.82,0.0000,0.00,2024-07-02 14:00:29,2701.1437,219296.2,219296187.1,0.00,Close,38.85,
581,1,5,,CCCV Chg,00:49:00,04:47:32,50.0016,54.0311,40.8329,40832853.33,40.8329,40832853.33,0.0000,0.00,2161.6070,2161607020.09,2161.6070,2161607020.09,0.0000,0.00,2024-07-02 14:00:59,2701.6404,245095.7,245095738.6,0.00,Close,39.25,
582,1,5,,CCCV Chg,00:49:30,04:48:02,49.9975,54.0365,41.2495,41249516.09,41.2495,41249516.09,0.0000,0.00,2184.1215,2184121548.80,2184.1215,2184121548.80,0.0000,0.00,2024-07-02 14:01:29,2701.6883,77159.8,77159769.5,0.00,Close,39.65,
583,1,5,,CCCV Chg,00:50:00,04:48:32,49.9950,54.0426,41.6662,41666178.84,41.6662,41666178.84,0.0000,0.00,2206.6375,2206637533.87,2206.6375,2206637533.87,0.0000,0.00,2024-07-02 14:01:59,2701.8582,68305.4,68305369.8,0.00,Close,40.05,
584,1,5,,CCCV Chg,00:50:30,04:49:02,50.0023,54.0429,42.0828,42082835.91,42.0828,42082835.91,0.0000,0.00,2229.1546,2229154611.20,2229.1546,2229154611.20,0.0000,0.00,2024-07-02 14:02:29,2702.2715,1388856.9,1388856888.9,0.00,Close,40.45,
585,1,5,,CCCV Chg,00:51:00,04:49:32,50.0097,54.0483,42.4995,42499501.51,42.4995,42499501.51,0.0000,0.00,2251.6735,2251673508.98,2251.6735,2251673508.98,0.0000,0.00,2024-07-02 14:02:59,2702.9403,77160.3,77160296.3,0.00,Close,40.85,
586,1,5,,CCCV Chg,00:51:30,04:50:02,49.9988,54.0516,42.9162,42916158.58,42.9162,42916158.58,0.0000,0.00,2274.1940,2274194045.16,2274.1940,2274194045.16,0.0000,0.00,2024-07-02 14:03:29,2702.5130,126259.7,126259717.2,0.00,Close,41.25,
587,1,5,,CCCV Chg,00:52:00,04:50:32,50.0006,54.0564,43.3328,43332827.02,43.3328,43332827.02,0.0000,0.00,2296.7162,2296716219.73,2296.7162,2296716219.73,0.0000,0.00,2024-07-02 14:03:59,2702.8524,86805.9,86805925.9,0.00,Close,41.65,
588,1,5,,CCCV Chg,00:52:30,04:51:02,50.0031,54.0583,43.7495,43749484.09,43.7495,43749484.09,0.0000,0.00,2319.2402,2319240214.76,2319.2402,2319240214.76,0.0000,0.00,2024-07-02 14:04:29,2703.0820,219293.2,219293193.0,0.00,Close,42.05,
589,1,5,,CCCV Chg,00:53:00,04:51:32,49.9948,54.0649,44.1661,44166149.69,44.1661,44166149.69,0.0000,0.00,2341.7658,2341765848.18,2341.7658,2341765848.18,0.0000,0.00,2024-07-02 14:04:59,2702.9649,63131.2,63131151.5,0.00,Close,42.45,
590,1,5,,CCCV Chg,00:53:30,04:52:02,49.9994,54.0657,44.5828,44582809.60,44.5828,44582809.60,0.0000,0.00,2364.2931,2364293120.00,2364.2931,2364293120.00,0.0000,0.00,2024-07-02 14:05:29,2703.2531,520824.9,520824888.9,0.00,Close,42.85,
591,1,5,,CCCV Chg,00:54:00,04:52:32,50.0015,54.0720,44.9995,44999472.36,44.9995,44999472.36,0.0000,0.00,2386.8217,2386821666.13,2386.8217,2386821666.13,0.0000,0.00,2024-07-02 14:05:59,2703.6816,66136.9,66136945.3,0.00,Close,43.25,
592,1,5,,CCCV Chg,00:54:30,04:53:02,49.9991,54.0752,45.4161,45416132.27,45.4161,45416132.27,0.0000,0.00,2409.3520,2409352032.71,2409.3520,2409352032.71,0.0000,0.00,2024-07-02 14:06:29,2703.7113,130206.2,130206222.2,0.00,Close,43.66,
593,1,5,,CCCV Chg,00:55:00,04:53:32,49.9993,54.0812,45.8328,45832795.02,45.8328,45832795.02,0.0000,0.00,2431.8840,2431884037.69,2431.8840,2431884037.69,0.0000,0.00,2024-07-02 14:06:59,2704.0232,69443.8,69443792.6,0.00,Close,44.06,
594,1,5,,CCCV Chg,00:55:30,04:54:02,49.9971,54.0846,46.2495,46249452.09,46.2495,46249452.09,0.0000,0.00,2454.4179,2454417863.11,2454.4179,2454417863.11,0.0000,0.00,2024-07-02 14:07:29,2704.0759,122546.2,122546196.1,0.00,Close,44.46,
595,1,5,,CCCV Chg,00:56:00,04:54:32,49.9978,54.0900,46.6661,46666120.53,46.6661,46666120.53,0.0000,0.00,2476.9539,2476953873.07,2476.9539,2476953873.07,0.0000,0.00,2024-07-02 14:07:59,2704.3805,77160.8,77160823.0,0.00,Close,44.86,
596,1,5,,CCCV Chg,00:56:30,04:55:02,49.9986,54.0948,47.0828,47082777.60,47.0828,47082777.60,0.0000,0.00,2499.4919,2499491885.51,2499.4919,2499491885.51,0.0000,0.00,2024-07-02 14:08:29,2704.6616,86803.6,86803555.6,0.00,Close,45.26,
597,1,5,,CCCV Chg,00:57:00,04:55:32,49.9937,54.0995,47.4994,47499443.20,47.4994,47499443.20,0.0000,0.00,2522.0321,2522032082.49,2522.0321,2522032082.49,0.0000,0.00,2024-07-02 14:08:59,2704.6326,88652.3,88652255.3,0.00,Close,45.66,
598,1,5,,CCCV Chg,00:57:30,04:56:02,49.9989,54.1025,47.9161,47916100.27,47.9161,47916100.27,0.0000,0.00,2544.5737,2544573735.82,2544.5737,2544573735.82,0.0000,0.00,2024-07-02 14:09:29,2705.0682,138885.7,138885688.9,0.00,Close,46.06,
599,1,5,,CCCV Chg,00:58:00,04:56:32,50.0014,54.1078,48.3328,48332765.87,48.3328,48332765.87,0.0000,0.00,2567.1174,2567117391.64,2567.1174,2567117391.64,0.0000,0.00,2024-07-02 14:09:59,2705.4674,78616.2,78616150.9,0.00,Close,46.46,
600,1,5,,CCCV Chg,00:58:30,04:57:02,50.0016,54.1128,48.7494,48749425.78,48.7494,48749425.78,0.0000,0.00,2589.6632,2589663232.00,2589.6632,2589663232.00,0.0000,0.00,2024-07-02 14:10:29,2705.7250,83332.0,83331982.2,0.00,Close,46.86,
601,1,5,,CCCV Chg,00:59:00,04:57:32,49.9994,54.1164,49.1661,49166091.38,49.1661,49166091.38,0.0000,0.00,2612.2109,2612210892.80,2612.2109,2612210892.80,0.0000,0.00,2024-07-02 14:10:59,2705.7864,115740.4,115740444.4,0.00,Close,47.26,
602,1,5,,CCCV Chg,00:59:30,04:58:02,50.0009,54.1230,49.5828,49582751.29,49.5828,49582751.29,0.0000,0.00,2634.7602,2634760192.00,2634.7602,2634760192.00,0.0000,0.00,2024-07-02 14:11:29,2706.2014,63130.3,63130289.6,0.00,Close,47.66,
603,1,5,,CCCV Chg,01:00:00,04:58:32,50.0016,54.1263,49.9994,49999411.20,49.9994,49999411.20,0.0000,0.00,2657.3119,2657311857.78,2657.3119,2657311857.78,0.0000,0.00,2024-07-02 14:11:59,2706.3994,126260.6,126260579.1,0.00,Close,48.06,
604,1,5,,CCCV Chg,01:00:30,04:59:02,49.9967,54.1303,50.4161,50416071.11,50.4161,50416071.11,0.0000,0.00,2679.8650,2679864979.91,2679.8650,2679864979.91,0.0000,0.00,2024-07-02 14:12:29,2706.3369,104165.0,104164977.8,0.00,Close,48.46,
605,1,5,,CCCV Chg,01:01:00,04:59:32,49.9982,54.1349,50.8327,50832731.02,50.8327,50832731.02,0.0000,0.00,2702.4199,2702419922.49,2702.4199,2702419922.49,0.0000,0.00,2024-07-02 14:12:59,2706.6492,90578.2,90578241.5,0.00,Close,48.86,
606,1,5,,CCCV Chg,01:01:30,05:00:02,49.9987,54.1409,51.2494,51249390.93,51.2494,51249390.93,0.0000,0.00,2724.9769,2724976867.56,2724.9769,2724976867.56,0.0000,0.00,2024-07-02 14:13:29,2706.9725,69443.3,69443318.5,0.00,Close,49.26,
607,1,5,,CCCV Chg,01:02:00,05:00:32,49.9929,54.1478,51.6661,51666056.53,51.6661,51666056.53,0.0000,0.00,2747.5367,2747536725.33,2747.5367,2747536725.33,0.0000,0.00,2024-07-02 14:13:59,2707.0045,60386.3,60386318.8,0.00,Close,49.66,
608,1,5,,CCCV Chg,01:02:30,05:01:02,49.9990,54.1507,52.0827,52082716.44,52.0827,52082716.44,0.0000,0.00,2770.0986,2770098585.60,2770.0986,2770098585.60,0.0000,0.00,2024-07-02 14:14:29,2707.4787,143675.8,143675831.4,0.00,Close,50.06,
609,1,5,,CCCV Chg,01:03:00,05:01:32,49.9999,54.1563,52.4994,52499376.36,52.4994,52499376.36,0.0000,0.00,2792.6628,2792662812.44,2792.6628,2792662812.44,0.0000,0.00,2024-07-02 14:14:59,2707.8090,74403.6,74403555.6,0.00,Close,50.46,
610,1,5,,CCCV Chg,01:03:30,05:02:02,49.9980,54.1635,52.9160,52916041.96,52.9160,52916041.96,0.0000,0.00,2815.2289,2815228859.73,2815.2289,2815228859.73,0.0000,0.00,2024-07-02 14:15:29,2708.0656,57870.2,57870222.2,0.00,Close,50.86,
611,1,5,,CCCV Chg,01:04:00,05:02:32,49.9995,54.1687,53.3327,53332701.87,53.3327,53332701.87,0.0000,0.00,2837.7976,2837797637.69,2837.7976,2837797637.69,0.0000,0.00,2024-07-02 14:15:59,2708.4057,80126.9,80126906.0,0.00,Close,51.26,
612,1,5,,CCCV Chg,01:04:30,05:03:02,50.0009,54.1722,53.7494,53749361.78,53.7494,53749361.78,0.0000,0.00,2860.3679,2860367872.00,2860.3679,2860367872.00,0.0000,0.00,2024-07-02 14:16:29,2708.6615,119045.7,119045688.9,0.00,Close,51.67,
613,1,5,,CCCV Chg,01:05:00,05:03:32,49.9883,54.1795,54.1660,54166033.07,54.1660,54166033.07,0.0000,0.00,2882.9408,2882940836.98,2882.9408,2882940836.98,0.0000,0.00,2024-07-02 14:16:59,2708.3433,57078.3,57078258.8,0.00,Close,52.07,
614,1,5,,CCCV Chg,01:05:30,05:04:02,49.9990,54.1866,54.5827,54582687.29,54.5827,54582687.29,0.0000,0.00,2905.5167,2905516714.67,2905.5167,2905516714.67,0.0000,0.00,2024-07-02 14:17:29,2709.2780,58683.7,58683693.3,0.00,Close,52.47,
615,1,5,,CCCV Chg,01:06:00,05:04:32,50.0042,54.1914,54.9994,54999352.89,54.9994,54999352.89,0.0000,0.00,2928.0944,2928094412.80,2928.0944,2928094412.80,0.0000,0.00,2024-07-02 14:17:59,2709.7965,86805.3,86805333.3,0.00,Close,52.87,
616,1,5,,CCCV Chg,01:06:30,05:05:02,49.9987,54.1963,55.4160,55416012.80,55.4160,55416012.80,0.0000,0.00,2950.6748,2950674841.60,2950.6748,2950674841.60,0.0000,0.00,2024-07-02 14:18:29,2709.7467,85032.6,85032634.9,0.00,Close,53.27,
617,1,5,,CCCV Chg,01:07:00,05:05:32,50.0049,54.2001,55.8327,55832678.40,55.8327,55832678.40,0.0000,0.00,2973.2575,2973257454.93,2973.2575,2973257454.93,0.0000,0.00,2024-07-02 14:18:59,2710.2690,109648.8,109648842.1,0.00,Close,53.67,
618,1,5,,CCCV Chg,01:07:30,05:06:02,50.0017,54.2095,56.2493,56249338.31,56.2493,56249338.31,0.0000,0.00,2995.8426,2995842616.89,2995.8426,2995842616.89,0.0000,0.00,2024-07-02 14:19:29,2710.5682,44325.5,44325522.5,0.00,Close,54.07,
619,1,5,,CCCV Chg,01:08:00,05:06:32,50.0002,54.2139,56.6660,56665998.22,56.6660,56665998.22,0.0000,0.00,3018.4303,3018430327.47,3018.4303,3018430327.47,0.0000,0.00,2024-07-02 14:19:59,2710.7048,94695.4,94695434.3,0.00,Close,54.47,
620,1,5,,CCCV Chg,01:08:30,05:07:02,50.0022,54.2216,57.0827,57082658.13,57.0827,57082658.13,0.0000,0.00,3041.0210,3041020950.76,3041.0210,3041020950.76,0.0000,0.00,2024-07-02 14:20:29,2711.1993,54111.7,54111676.8,0.00,Close,54.87,
621,1,5,,CCCV Chg,01:09:00,05:07:32,50.0004,54.2272,57.4993,57499318.04,57.4993,57499318.04,0.0000,0.00,3063.6139,3063613940.62,3063.6139,3063613940.62,0.0000,0.00,2024-07-02 14:20:59,2711.3828,74403.6,74403555.6,0.00,Close,55.27,
622,1,5,,CCCV Chg,01:09:30,05:08:02,49.9995,54.2331,57.9160,57915983.64,57.9160,57915983.64,0.0000,0.00,3086.2097,3086209661.16,3086.2097,3086209661.16,0.0000,0.00,2024-07-02 14:21:29,2711.6273,70621.3,70621288.1,0.00,Close,55.67,
623,1,5,,CCCV Chg,01:10:00,05:08:32,49.9964,54.2396,58.3326,58332643.56,58.3326,58332643.56,0.0000,0.00,3108.8079,3108807930.31,3108.8079,3108807930.31,0.0000,0.00,2024-07-02 14:21:59,2711.7864,64101.5,64101524.8,0.00,Close,56.07,
624,1,5,,CCCV Chg,01:10:30,05:09:02,50.0001,54.2458,58.7493,58749309.16,58.7493,58749309.16,0.0000,0.00,3131.4087,3131408748.09,3131.4087,3131408748.09,0.0000,0.00,2024-07-02 14:22:29,2712.2943,67204.1,67204129.0,0.00,Close,56.47,
625,1,5,,CCCV Chg,01:11:00,05:09:32,50.0029,54.2535,59.1660,59165969.07,59.1660,59165969.07,0.0000,0.00,3154.0128,3154012842.67,3154.0128,3154012842.67,0.0000,0.00,2024-07-02 14:22:59,2712.8296,54111.7,54111676.8,0.00,Close,56.87,
626,1,5,,CCCV Chg,01:11:30,05:10:02,49.9987,54.2591,59.5826,59582628.98,59.5826,59582628.98,0.0000,0.00,3176.6191,3176619121.78,3176.6191,3176619121.78,0.0000,0.00,2024-07-02 14:23:29,2712.8850,74403.6,74403555.6,0.00,Close,57.27,
627,1,5,,CCCV Chg,01:12:00,05:10:32,49.9977,54.2679,59.9993,59999294.58,59.9993,59999294.58,0.0000,0.00,3199.2290,3199229041.78,3199.2290,3199229041.78,0.0000,0.00,2024-07-02 14:23:59,2713.2718,47348.4,47348363.6,0.00,Close,57.67,
628,1,5,,CCCV Chg,01:12:30,05:11:02,49.9952,54.2780,60.4159,60415948.80,60.4159,60415948.80,0.0000,0.00,3221.8415,3221841510.40,3221.8415,3221841510.40,0.0000,0.00,2024-07-02 14:24:29,2713.6416,41252.9,41252893.3,0.00,Close,58.07,
629,1,5,,CCCV Chg,01:13:00,05:11:32,50.0007,54.2869,60.8326,60832608.71,60.8326,60832608.71,0.0000,0.00,3244.4580,3244457984.00,3244.4580,3244457984.00,0.0000,0.00,2024-07-02 14:24:59,2714.3808,46815.7,46815720.3,0.00,Close,58.47,
630,1,5,,CCCV Chg,01:13:30,05:12:02,49.9980,54.2941,61.2493,61249268.62,61.2493,61249268.62,0.0000,0.00,3267.0788,3267078826.67,3267.0788,3267078826.67,0.0000,0.00,2024-07-02 14:25:29,2714.5948,57869.4,57869432.1,0.00,Close,58.87,
631,1,5,,CCCV Chg,01:14:00,05:12:32,49.9994,54.3019,61.6659,61665934.22,61.6659,61665934.22,0.0000,0.00,3289.7026,3289702582.04,3289.7026,3289702582.04,0.0000,0.00,2024-07-02 14:25:59,2715.0608,53418.7,53418666.7,0.00,Close,59.28,
632,1,5,,CCCV Chg,01:14:30,05:13:02,49.9989,54.3093,62.0826,62082594.13,62.0826,62082594.13,0.0000,0.00,3312.3296,3312329614.22,3312.3296,3312329614.22,0.0000,0.00,2024-07-02 14:26:29,2715.4025,56305.4,56305393.4,0.00,Close,59.68,
633,1,5,,CCCV Chg,01:15:00,05:13:32,49.9987,54.3160,62.4993,62499259.73,62.4993,62499259.73,0.0000,0.00,3334.9599,3334959923.20,3334.9599,3334959923.20,0.0000,0.00,2024-07-02 14:26:59,2715.7283,62188.9,62188895.5,0.00,Close,60.08,
634,1,5,,CCCV Chg,01:15:30,05:14:02,49.9984,54.3264,62.9159,62915919.64,62.9159,62915919.64,0.0000,0.00,3357.5935,3357593508.98,3357.5935,3357593508.98,0.0000,0.00,2024-07-02 14:27:29,2716.2336,40063.5,40063453.0,0.00,Close,60.48,
635,1,5,,CCCV Chg,01:16:00,05:14:32,49.9981,54.3373,63.3326,63332579.56,63.3326,63332579.56,0.0000,0.00,3380.2318,3380231827.91,3380.2318,3380231827.91,0.0000,0.00,2024-07-02 14:27:59,2716.7601,38225.7,38225679.9,0.00,Close,60.88,
636,1,5,,CCCV Chg,01:16:30,05:15:02,49.9990,54.3477,63.7492,63749239.47,63.7492,63749239.47,0.0000,0.00,3402.8742,3402874151.82,3402.8742,3402874151.82,0.0000,0.00,2024-07-02 14:28:29,2717.3285,40063.5,40063453.0,0.00,Close,61.28,
637,1,5,,CCCV Chg,01:17:00,05:15:32,50.0019,54.3590,64.1659,64165899.38,64.1659,64165899.38,0.0000,0.00,3425.5216,3425521572.98,3425.5216,3425521572.98,0.0000,0.00,2024-07-02 14:28:59,2718.0517,36872.6,36872558.5,0.00,Close,61.68,
638,1,5,,CCCV Chg,01:17:30,05:16:02,49.9977,54.3706,64.5826,64582564.98,64.5826,64582564.98,0.0000,0.00,3448.1734,3448173363.20,3448.1734,3448173363.20,0.0000,0.00,2024-07-02 14:29:29,2718.4071,35919.4,35919448.3,0.00,Close,62.08,
639,1,5,,CCCV Chg,01:18:00,05:16:32,49.9955,54.3808,64.9992,64999224.89,64.9992,64999224.89,0.0000,0.00,3470.8299,3470829886.58,3470.8299,3470829886.58,0.0000,0.00,2024-07-02 14:29:59,2718.7975,40849.0,40849010.9,0.00,Close,62.48,
640,1,5,,CCCV Chg,01:18:30,05:17:02,49.9982,54.3951,65.4159,65415896.18,65.4159,65415896.18,0.0000,0.00,3493.4911,3493491143.11,3493.4911,3493491143.11,0.0000,0.00,2024-07-02 14:30:29,2719.6576,29137.9,29137852.4,0.00,Close,62.88,
641,1,5,,CCCV Chg,01:19:00,05:17:32,49.9996,54.4062,65.8326,65832550.40,65.8326,65832550.40,0.0000,0.00,3516.1579,3516157860.98,3516.1579,3516157860.98,0.0000,0.00,2024-07-02 14:30:59,2720.2855,37536.4,37536416.4,0.00,Close,63.28,
642,1,5,,CCCV Chg,01:19:30,05:18:02,49.9999,54.4192,66.2492,66249216.00,66.2492,66249216.00,0.0000,0.00,3538.8297,3538829676.09,3538.8297,3538829676.09,0.0000,0.00,2024-07-02 14:31:29,2720.9524,32051.2,32051200.0,0.00,Close,63.68,
643,1,5,,CCCV Chg,01:20:00,05:18:32,50.0023,54.4330,66.6659,66665870.22,66.6659,66665870.22,0.0000,0.00,3561.5070,3561506952.53,3561.5070,3561506952.53,0.0000,0.00,2024-07-02 14:31:59,2721.7763,30192.3,30192334.9,0.00,Close,64.08,
644,1,5,,CCCV Chg,01:20:30,05:19:02,50.0000,54.4496,67.0825,67082535.82,67.0825,67082535.82,0.0000,0.00,3584.1904,3584190418.49,3584.1904,3584190418.49,0.0000,0.00,2024-07-02 14:32:29,2722.4784,25100.3,25100337.3,0.00,Close,64.48,
645,1,5,,CCCV Chg,01:21:00,05:19:32,50.0007,54.4642,67.4992,67499195.73,67.4992,67499195.73,0.0000,0.00,3606.8801,3606880073.96,3606.8801,3606880073.96,0.0000,0.00,2024-07-02 14:32:59,2723.2487,28538.4,28538350.1,0.00,Close,64.88,
646,1,5,,CCCV Chg,01:21:30,05:20:02,49.9983,54.4757,67.9159,67915861.33,67.9159,67915861.33,0.0000,0.00,3629.5759,3629575918.93,3629.5759,3629575918.93,0.0000,0.00,2024-07-02 14:33:29,2723.6913,36231.8,36231791.3,0.00,Close,65.28,
647,1,5,,CCCV Chg,01:22:00,05:20:32,50.0031,54.4876,68.3325,68332526.93,68.3325,68332526.93,0.0000,0.00,3652.2769,3652276861.16,3652.2769,3652276861.16,0.0000,0.00,2024-07-02 14:33:59,2724.5484,35013.9,35013916.0,0.00,Close,65.68,
648,1,5,,CCCV Chg,01:22:30,05:21:02,49.9945,54.4967,68.7492,68749181.16,68.7492,68749181.16,0.0000,0.00,3674.9825,3674982536.53,3674.9825,3674982536.53,0.0000,0.00,2024-07-02 14:34:29,2724.5369,45786.2,45786178.3,0.00,Close,66.08,
649,1,5,,CCCV Chg,01:23:00,05:21:32,49.9983,54.5099,69.1658,69165846.76,69.1658,69165846.76,0.0000,0.00,3697.6926,3697692580.98,3697.6926,3697692580.98,0.0000,0.00,2024-07-02 14:34:59,2725.4045,31565.6,31565575.8,0.00,Close,66.48,
650,1,5,,CCCV Chg,01:23:30,05:22:02,50.0002,54.5203,69.5825,69582512.36,69.5825,69582512.36,0.0000,0.00,3720.4066,3720406630.40,3720.4066,3720406630.40,0.0000,0.00,2024-07-02 14:35:29,2726.0243,40064.0,40064000.0,0.00,Close,66.88,
651,1,5,,CCCV Chg,01:24:00,05:22:32,49.9984,54.5276,69.9992,69999166.58,69.9992,69999166.58,0.0000,0.00,3743.1247,3743124684.80,3743.1247,3743124684.80,0.0000,0.00,2024-07-02 14:35:59,2726.2949,57075.9,57075920.9,0.00,Close,67.29,
652,1,5,,CCCV Chg,01:24:30,05:23:02,49.9968,54.5363,70.4158,70415826.49,70.4158,70415826.49,0.0000,0.00,3765.8460,3765846016.00,3765.8460,3765846016.00,0.0000,0.00,2024-07-02 14:36:29,2726.6421,47891.9,47891943.8,0.00,Close,67.69,
653,1,5,,CCCV Chg,01:25:00,05:23:32,49.9963,54.5412,70.8325,70832486.40,70.8325,70832486.40,0.0000,0.00,3788.5703,3788570259.91,3788.5703,3788570259.91,0.0000,0.00,2024-07-02 14:36:59,2726.8593,85032.6,85032634.9,0.00,Close,68.09,
654,1,5,,CCCV Chg,01:25:30,05:24:02,50.0012,54.5483,71.2492,71249157.69,71.2492,71249157.69,0.0000,0.00,3811.2974,3811297416.53,3811.2974,3811297416.53,0.0000,0.00,2024-07-02 14:37:29,2727.4788,58686.1,58686097.0,0.00,Close,68.49,
655,1,5,,CCCV Chg,01:26:00,05:24:32,50.0016,54.5528,71.6658,71665817.60,71.6658,71665817.60,0.0000,0.00,3834.0257,3834025665.42,3834.0257,3834025665.42,0.0000,0.00,2024-07-02 14:37:59,2727.7289,92591.1,92591091.4,0.00,Close,68.89,
656,1,5,,CCCV Chg,01:26:30,05:25:02,50.0000,54.5557,72.0825,72082477.51,72.0825,72082477.51,0.0000,0.00,3856.7565,3856756462.93,3856.7565,3856756462.93,0.0000,0.00,2024-07-02 14:38:29,2727.7861,143675.8,143675831.4,0.00,Close,69.29,
657,1,5,,CCCV Chg,01:27:00,05:25:32,50.0013,54.5623,72.4991,72499137.42,72.4991,72499137.42,0.0000,0.00,3879.4902,3879490173.16,3879.4902,3879490173.16,0.0000,0.00,2024-07-02 14:38:59,2728.1832,63130.3,63130289.6,0.00,Close,69.69,
658,1,5,,CCCV Chg,01:27:30,05:26:02,49.9997,54.5669,72.9158,72915797.33,72.9158,72915797.33,0.0000,0.00,3902.2246,3902224611.56,3902.2246,3902224611.56,0.0000,0.00,2024-07-02 14:39:29,2728.3275,90578.2,90578241.5,0.00,Close,70.09,
659,1,5,,CCCV Chg,01:28:00,05:26:32,50.0014,54.5709,73.3325,73332457.24,73.3325,73332457.24,0.0000,0.00,3924.9616,3924961598.58,3924.9616,3924961598.58,0.0000,0.00,2024-07-02 14:39:59,2728.6236,104165.0,104164977.8,0.00,Close,70.49,
660,1,5,,CCCV Chg,01:28:30,05:27:02,49.9995,54.5766,73.7491,73749122.84,73.7491,73749122.84,0.0000,0.00,3947.6997,3947699677.87,3947.6997,3947699677.87,0.0000,0.00,2024-07-02 14:40:29,2728.8022,73099.2,73099228.1,0.00,Close,70.89,
661,1,5,,CCCV Chg,01:29:00,05:27:32,49.9992,54.5773,74.1658,74165788.44,74.1658,74165788.44,0.0000,0.00,3970.4399,3970439941.69,3970.4399,3970439941.69,0.0000,0.00,2024-07-02 14:40:59,2728.8197,595236.6,595236571.4,0.00,Close,71.29,
662,1,5,,CCCV Chg,01:29:30,05:28:02,50.0008,54.5806,74.5824,74582442.67,74.5824,74582442.67,0.0000,0.00,3993.1813,3993181297.78,3993.1813,3993181297.78,0.0000,0.00,2024-07-02 14:41:29,2729.0731,126258.9,126258855.2,0.00,Close,71.69,
